Freq.	V(n001)
4.10000000000000e+03	1.40966680946841e-07,-1.37114344256400e-05
4.11000000000000e+03	1.05316584217190e-07,-1.36780708035081e-05
4.12000000000000e+03	6.71693346200662e-08,-1.36405339383663e-05
4.13000000000000e+03	3.77277619087542e-08,-1.36059581015255e-05
4.14000000000000e+03	5.27583442432328e-09,-1.35667719149051e-05
4.15000000000000e+03	-1.92938816594485e-08,-1.35204857562724e-05
4.16000000000000e+03	-4.82136151547778e-08,-1.34766905783124e-05
4.17000000000000e+03	-6.52271519893906e-08,-1.34284007203071e-05
4.18000000000000e+03	-1.03175756578176e-07,-1.33759005074425e-05
4.19000000000000e+03	-1.17217315102324e-07,-1.33203161151126e-05
4.20000000000000e+03	-1.33210301724759e-07,-1.32690002621573e-05
4.21000000000000e+03	-1.33761865269280e-07,-1.31964369708187e-05
4.22000000000000e+03	-1.28933440983530e-07,-1.31245061760350e-05
4.23000000000000e+03	-1.38639608131730e-07,-1.30739876289785e-05
4.24000000000000e+03	-1.08931265403856e-07,-1.29856262501093e-05
4.25000000000000e+03	-8.65079586870690e-08,-1.29092299055303e-05
4.26000000000000e+03	5.14188184577575e-09,-1.27885797218344e-05
4.27000000000000e+03	8.56536390613949e-08,-1.26824342192468e-05
4.28000000000000e+03	3.17623405657561e-07,-1.25162412535887e-05
4.29000000000000e+03	4.11238174549706e-07,-1.23778872729283e-05
4.30000000000000e+03	7.14379144069041e-07,-1.20904251329686e-05
4.31000000000000e+03	1.58965657341517e-06,-1.21358787156056e-05
4.32000000000000e+03	3.14442869362337e-06,-1.11855606062094e-05
4.33000000000000e+03	1.48133279907529e-05,-6.21301897718500e-06
4.34000000000000e+03	-8.56769182716254e-06,-1.59150829088643e-05
4.35000000000000e+03	-3.89293842033880e-06,-1.38977590601251e-05
4.36000000000000e+03	-2.92266251745939e-06,-1.34093727615254e-05
4.37000000000000e+03	-2.18294886864720e-06,-1.30726541667613e-05
4.38000000000000e+03	-1.87563768381858e-06,-1.28978646201195e-05
4.39000000000000e+03	-1.62628336362497e-06,-1.27319297764249e-05
4.40000000000000e+03	-1.49008827894974e-06,-1.26422576800923e-05
4.41000000000000e+03	-1.36146710882901e-06,-1.25641124716110e-05
4.42000000000000e+03	-1.28649946923617e-06,-1.24698304513017e-05
4.43000000000000e+03	-1.19859248147244e-06,-1.24062697159247e-05
4.44000000000000e+03	-1.15040884455877e-06,-1.23335854176010e-05
4.45000000000000e+03	-1.05794699750092e-06,-1.22936381963884e-05
4.46000000000000e+03	-9.98719950158776e-07,-1.22433218718178e-05
4.47000000000000e+03	-9.35296614067004e-07,-1.22127741505326e-05
4.48000000000000e+03	-8.86712405657574e-07,-1.21674293564455e-05
4.49000000000000e+03	-8.39594355161495e-07,-1.21306587350877e-05
4.50000000000000e+03	-7.89392970516419e-07,-1.20999082653548e-05
4.51000000000000e+03	-7.45669258362301e-07,-1.20707277677818e-05
4.52000000000000e+03	-6.95242495072703e-07,-1.20461336304376e-05
4.53000000000000e+03	-6.62369825232508e-07,-1.20210320611172e-05
4.54000000000000e+03	-6.21532282023055e-07,-1.19998058408559e-05
4.55000000000000e+03	-5.93514829953684e-07,-1.19798635408204e-05
4.56000000000000e+03	-5.52203544750594e-07,-1.19624174653465e-05
4.57000000000000e+03	-5.14826364764885e-07,-1.19443533660647e-05
4.58000000000000e+03	-4.82604233005758e-07,-1.19349749331050e-05
4.59000000000000e+03	-4.47867523651704e-07,-1.19213381972600e-05
4.60000000000000e+03	-4.12584085588555e-07,-1.19072823632766e-05
4.61000000000000e+03	-3.80261962637238e-07,-1.18999985062471e-05
4.62000000000000e+03	-3.46909198395808e-07,-1.18918409639537e-05
4.63000000000000e+03	-3.10609891421053e-07,-1.18842352096879e-05
4.64000000000000e+03	-2.77567643982549e-07,-1.18797912774836e-05
4.65000000000000e+03	-2.45444473702343e-07,-1.18765478453440e-05
4.66000000000000e+03	-2.03989508653120e-07,-1.18770668114795e-05
4.67000000000000e+03	-1.68725008522133e-07,-1.18789077413696e-05
4.68000000000000e+03	-1.31972105685630e-07,-1.18848989886100e-05
4.69000000000000e+03	-9.44568066201526e-08,-1.18918099975875e-05
4.70000000000000e+03	-5.63836335382625e-08,-1.19034331727493e-05
4.71000000000000e+03	-1.90563349473916e-08,-1.19184985001001e-05
4.72000000000000e+03	1.95876350335433e-08,-1.19384573017044e-05
4.73000000000000e+03	5.95248716215468e-08,-1.19656392232637e-05
4.74000000000000e+03	9.11143734082137e-08,-1.19866062337934e-05
4.75000000000000e+03	1.27289993384239e-07,-1.20208422326062e-05
4.76000000000000e+03	1.60592268082174e-07,-1.20591545399057e-05
4.77000000000000e+03	1.91802982766295e-07,-1.21014259659078e-05
4.78000000000000e+03	2.19047807772108e-07,-1.21487354305419e-05
4.79000000000000e+03	2.48753866878684e-07,-1.22017356943495e-05
4.80000000000000e+03	2.66649257153672e-07,-1.22585677165179e-05
4.81000000000000e+03	2.78768501525048e-07,-1.23238949257920e-05
4.82000000000000e+03	2.98026783492264e-07,-1.23797168533567e-05
4.83000000000000e+03	3.02295823677807e-07,-1.24500108610872e-05
4.84000000000000e+03	3.09069563833439e-07,-1.25206687627463e-05
4.85000000000000e+03	2.95380915195590e-07,-1.25965854647320e-05
4.86000000000000e+03	2.82760061101090e-07,-1.26722826200358e-05
4.87000000000000e+03	2.59523209512124e-07,-1.27568756829274e-05
4.88000000000000e+03	2.33823837807742e-07,-1.28333946917020e-05
4.89000000000000e+03	2.00251010153951e-07,-1.29115887974796e-05
4.90000000000000e+03	1.56531059472338e-07,-1.29959174697073e-05
4.91000000000000e+03	1.07518348681446e-07,-1.30759907059248e-05
4.92000000000000e+03	7.99006109591294e-08,-1.31436526136276e-05
4.93000000000000e+03	-1.35169294415046e-08,-1.32420528886182e-05
4.94000000000000e+03	-9.03169275466256e-08,-1.33494961044972e-05
4.95000000000000e+03	-1.15130096822578e-07,-1.32848664104097e-05
4.96000000000000e+03	-2.04559250847877e-07,-1.34660499512173e-05
4.97000000000000e+03	-1.74193290982597e-07,-1.38721346732755e-05
4.98000000000000e+03	-5.15534522712236e-07,-1.32383024676321e-05
4.99000000000000e+03	-5.64164557656282e-07,-1.34176385514449e-05
5.00000000000000e+03	-3.53099919366813e-04,4.82076590935926e-04
5.01000000000000e+03	-7.36178283984039e-07,-1.35237708305235e-05
5.02000000000000e+03	-7.73145391653836e-07,-1.35302413027951e-05
5.03000000000000e+03	-1.23959724509329e-06,-1.36632162373130e-05
5.04000000000000e+03	-1.16501271228152e-06,-1.36120728005679e-05
5.05000000000000e+03	-1.16474343245300e-06,-1.35817273258675e-05
5.06000000000000e+03	-1.46091128285379e-06,-1.36160512996997e-05
5.07000000000000e+03	-1.53725407787647e-06,-1.35890265731182e-05
5.08000000000000e+03	-1.57972780936253e-06,-1.35553237338005e-05
5.09000000000000e+03	-1.75296990581785e-06,-1.35293647437591e-05
5.10000000000000e+03	-1.86293312887919e-06,-1.34962378787570e-05
5.11000000000000e+03	-1.97531595545663e-06,-1.34072335565266e-05
5.12000000000000e+03	-2.08065124725472e-06,-1.33731187825450e-05
5.13000000000000e+03	-2.18804537487808e-06,-1.33160291204862e-05
5.14000000000000e+03	-2.27719857241877e-06,-1.32490266829824e-05
5.15000000000000e+03	-2.37336901117285e-06,-1.31782811442264e-05
5.16000000000000e+03	-2.45748166251285e-06,-1.31039206562055e-05
5.17000000000000e+03	-2.54762069031395e-06,-1.30224524332347e-05
5.18000000000000e+03	-2.62639325225624e-06,-1.29395577675495e-05
5.19000000000000e+03	-2.70072002162150e-06,-1.28480394834099e-05
5.20000000000000e+03	-2.76801081269220e-06,-1.27611422779116e-05
5.21000000000000e+03	-2.82976431296587e-06,-1.26704424412024e-05
5.22000000000000e+03	-2.88740923657181e-06,-1.25780065271675e-05
5.23000000000000e+03	-2.93869556283732e-06,-1.24848355457088e-05
5.24000000000000e+03	-2.98086043803346e-06,-1.23888767436051e-05
5.25000000000000e+03	-3.02647646465191e-06,-1.22975334200203e-05
5.26000000000000e+03	-3.06329178032056e-06,-1.22040128720040e-05
5.27000000000000e+03	-3.09669816142702e-06,-1.21123245392984e-05
5.28000000000000e+03	-3.12525367209794e-06,-1.20199451238680e-05
5.29000000000000e+03	-3.15175275168475e-06,-1.19298770296337e-05
5.30000000000000e+03	-3.17041335855505e-06,-1.18373861750820e-05
5.31000000000000e+03	-3.18964071250417e-06,-1.17486136168278e-05
5.32000000000000e+03	-3.20605581157797e-06,-1.16613107585129e-05
5.33000000000000e+03	-3.21890364436845e-06,-1.15729569183167e-05
5.34000000000000e+03	-3.22994623114511e-06,-1.14858492702361e-05
5.35000000000000e+03	-3.23645159451605e-06,-1.14023456680745e-05
5.36000000000000e+03	-3.24311841072365e-06,-1.13155881927982e-05
5.37000000000000e+03	-3.24528208887193e-06,-1.12304935317869e-05
5.38000000000000e+03	-3.24989948718919e-06,-1.11447148383971e-05
5.39000000000000e+03	-3.24802938857964e-06,-1.10598093387124e-05
5.40000000000000e+03	-3.24293002613034e-06,-1.09733381943681e-05
5.41000000000000e+03	-3.23704586013627e-06,-1.08897317945279e-05
5.42000000000000e+03	-3.22675645873723e-06,-1.08048978276516e-05
5.43000000000000e+03	-3.21558584471759e-06,-1.07166998242379e-05
5.44000000000000e+03	-3.19766724582254e-06,-1.06321899132493e-05
5.45000000000000e+03	-3.17652003538823e-06,-1.05445019140679e-05
5.46000000000000e+03	-3.15170801872850e-06,-1.04640610604279e-05
5.47000000000000e+03	-3.12184740542811e-06,-1.03781477688925e-05
5.48000000000000e+03	-3.08933997411524e-06,-1.02898298598285e-05
5.49000000000000e+03	-3.04673616586606e-06,-1.02099945706608e-05
5.50000000000000e+03	-3.00021008895769e-06,-1.01290764354366e-05
5.51000000000000e+03	-2.95047887547006e-06,-1.00363978292794e-05
5.52000000000000e+03	-2.88970838515748e-06,-9.96169623248892e-06
5.53000000000000e+03	-2.82064829680413e-06,-9.88753303345891e-06
5.54000000000000e+03	-2.74943101576653e-06,-9.80196849806920e-06
5.55000000000000e+03	-2.66338086321514e-06,-9.72831066915392e-06
5.56000000000000e+03	-2.55830305640153e-06,-9.66125008567625e-06
5.57000000000000e+03	-2.45470505572083e-06,-9.58489395547548e-06
5.58000000000000e+03	-2.32141177395756e-06,-9.52178397919098e-06
5.59000000000000e+03	-2.19802992105751e-06,-9.40661156657426e-06
5.60000000000000e+03	-1.99942542572725e-06,-9.35486076295777e-06
5.61000000000000e+03	-1.75152864887391e-06,-9.27635176982846e-06
5.62000000000000e+03	-1.47217417988431e-06,-9.20149674723548e-06
5.63000000000000e+03	-1.01561494442946e-06,-9.09446303893303e-06
5.64000000000000e+03	5.27555475967960e-08,-8.75314757988301e-06
5.65000000000000e+03	1.32409525820514e-06,-8.65043987678448e-06
5.66000000000000e+03	7.52448421902097e-06,-7.58136132959072e-06
5.67000000000000e+03	-2.31814702597745e-05,-1.27534422239404e-05
5.68000000000000e+03	-7.75694635779722e-06,-1.01146742299851e-05
5.69000000000000e+03	-5.50498889614513e-06,-9.57886938978972e-06
5.70000000000000e+03	-4.60848366770400e-06,-9.72249620334728e-06
5.71000000000000e+03	-4.09237224126967e-06,-9.57506215412976e-06
5.72000000000000e+03	-3.81389386409759e-06,-9.61777397909213e-06
5.73000000000000e+03	-3.52653450799240e-06,-9.46388083029384e-06
5.74000000000000e+03	-3.35722713404941e-06,-9.44173907507992e-06
5.75000000000000e+03	-3.17891791769535e-06,-9.38345674151157e-06
5.76000000000000e+03	-3.08825272495396e-06,-9.38857027857480e-06
5.77000000000000e+03	-3.00767927655262e-06,-9.39228370900533e-06
5.78000000000000e+03	-2.91668026833867e-06,-9.35928891180834e-06
5.79000000000000e+03	-2.85706535797141e-06,-9.35768595688999e-06
5.80000000000000e+03	-2.80136934171000e-06,-9.35038716657240e-06
5.81000000000000e+03	-2.76016185253740e-06,-9.34758349355222e-06
5.82000000000000e+03	-2.71983938683511e-06,-9.34029415111374e-06
5.83000000000000e+03	-2.70609916286745e-06,-9.34423034621182e-06
5.84000000000000e+03	-2.67166337270833e-06,-9.33246628332981e-06
5.85000000000000e+03	-2.64847032315306e-06,-9.32436829059251e-06
5.86000000000000e+03	-2.63143116225756e-06,-9.31341110881935e-06
5.87000000000000e+03	-2.61638905403514e-06,-9.30272383982606e-06
5.88000000000000e+03	-2.60491612007827e-06,-9.29629601205252e-06
5.89000000000000e+03	-2.59458480329786e-06,-9.27639006649304e-06
5.90000000000000e+03	-2.58793819107160e-06,-9.26045103590554e-06
5.91000000000000e+03	-2.57225119898705e-06,-9.24648263292356e-06
5.92000000000000e+03	-2.57064929668744e-06,-9.22673303455123e-06
5.93000000000000e+03	-2.56636498659655e-06,-9.20679234182840e-06
5.94000000000000e+03	-2.56137873503120e-06,-9.18589647531763e-06
5.95000000000000e+03	-2.55737823264723e-06,-9.16366983335846e-06
5.96000000000000e+03	-2.55406162775527e-06,-9.13894539549729e-06
5.97000000000000e+03	-2.54973787604592e-06,-9.11613252471805e-06
5.98000000000000e+03	-2.54633019310074e-06,-9.09157498152423e-06
5.99000000000000e+03	-2.53996236888779e-06,-9.06009746983147e-06
6.00000000000000e+03	-2.53687995753292e-06,-9.03488835254475e-06
6.01000000000000e+03	-2.53095042765975e-06,-9.00598211208358e-06
6.02000000000000e+03	-2.53041796328837e-06,-8.97765502687732e-06
6.03000000000000e+03	-2.52490355339309e-06,-8.94656196315571e-06
6.04000000000000e+03	-2.51936085513223e-06,-8.91625283560464e-06
6.05000000000000e+03	-2.51366724730237e-06,-8.88072295876487e-06
6.06000000000000e+03	-2.50765632522277e-06,-8.84528122072821e-06
6.07000000000000e+03	-2.49538146705633e-06,-8.81116121062782e-06
6.08000000000000e+03	-2.48808884524445e-06,-8.77186139283396e-06
6.09000000000000e+03	-2.47620078278899e-06,-8.73275808031498e-06
6.10000000000000e+03	-2.46560549474444e-06,-8.68872988475263e-06
6.11000000000000e+03	-2.44947628395689e-06,-8.64552758039506e-06
6.12000000000000e+03	-2.42834294351949e-06,-8.60338772107326e-06
6.13000000000000e+03	-2.40802219026762e-06,-8.55359653428231e-06
6.14000000000000e+03	-2.38124875149215e-06,-8.50682473856167e-06
6.15000000000000e+03	-2.34868084420972e-06,-8.44647261839972e-06
6.16000000000000e+03	-2.31166666040248e-06,-8.40027529710212e-06
6.17000000000000e+03	-2.27305084071450e-06,-8.34797789049302e-06
6.18000000000000e+03	-2.20655709016047e-06,-8.29926596002483e-06
6.19000000000000e+03	-2.14653924957760e-06,-8.24779980502217e-06
6.20000000000000e+03	-2.05957044376861e-06,-8.20011139475806e-06
6.21000000000000e+03	-1.98745317963147e-06,-8.15080686043619e-06
6.22000000000000e+03	-1.88463181431240e-06,-8.10594238517073e-06
6.23000000000000e+03	-1.77580701997187e-06,-8.07918056055779e-06
6.24000000000000e+03	-1.62957002848013e-06,-8.04515464749960e-06
6.25000000000000e+03	-1.46108446233599e-06,-8.02767662482547e-06
6.26000000000000e+03	-1.24785969725755e-06,-8.02422930563786e-06
6.27000000000000e+03	-9.87578233293537e-07,-8.04696339098889e-06
6.28000000000000e+03	-7.81515602191728e-07,-8.14452990166235e-06
6.29000000000000e+03	-1.86218689670278e-07,-8.23076469912826e-06
6.30000000000000e+03	4.52703693411867e-07,-8.49514451442081e-06
6.31000000000000e+03	2.30544546570650e-06,-8.74864101439685e-06
6.32000000000000e+03	5.23464231471472e-06,-1.01045735949920e-05
6.33000000000000e+03	2.70538549842112e-05,-1.91679003521335e-05
6.34000000000000e+03	-1.64082340284107e-05,-9.50297312727197e-07
6.35000000000000e+03	-7.61433587694305e-06,-4.55691327599353e-06
6.36000000000000e+03	-5.38222028617961e-06,-5.31874358279475e-06
6.37000000000000e+03	-4.26096281383369e-06,-5.82930646127951e-06
6.38000000000000e+03	-3.59907170446212e-06,-6.03136478433494e-06
6.39000000000000e+03	-3.12624973568293e-06,-6.29145196243331e-06
6.40000000000000e+03	-2.77399039816534e-06,-6.34605128034242e-06
6.41000000000000e+03	-2.48821519562012e-06,-6.44659437899024e-06
6.42000000000000e+03	-2.23562657184421e-06,-6.47236829804766e-06
6.43000000000000e+03	-2.02258620250890e-06,-6.54753642615798e-06
6.44000000000000e+03	-1.82651962035565e-06,-6.62688812666361e-06
6.45000000000000e+03	-1.65840687524891e-06,-6.67826970501722e-06
6.46000000000000e+03	-1.49969744513794e-06,-6.74430983591389e-06
6.47000000000000e+03	-1.35331801173310e-06,-6.80106317162548e-06
6.48000000000000e+03	-1.21702012960873e-06,-6.87233678873023e-06
6.49000000000000e+03	-1.08815387635800e-06,-6.94047743156641e-06
6.50000000000000e+03	-9.74214838838609e-07,-7.01518598443410e-06
6.51000000000000e+03	-8.62499845570082e-07,-7.08803650246429e-06
6.52000000000000e+03	-7.57073198413870e-07,-7.16404819884396e-06
6.53000000000000e+03	-6.60970237043370e-07,-7.24104910718880e-06
6.54000000000000e+03	-5.71415625497339e-07,-7.32093849183090e-06
6.55000000000000e+03	-4.70022450855939e-07,-7.40148203742826e-06
6.56000000000000e+03	-3.94704529569183e-07,-7.48643297302693e-06
6.57000000000000e+03	-3.17562529519241e-07,-7.57785230652794e-06
6.58000000000000e+03	-2.44126169344122e-07,-7.65429436526980e-06
6.59000000000000e+03	-1.73923671025303e-07,-7.74687398597992e-06
6.60000000000000e+03	-1.08003978169608e-07,-7.84159053682004e-06
6.61000000000000e+03	-4.33591481199009e-08,-7.93670733733088e-06
6.62000000000000e+03	1.78717815608608e-08,-8.03673770126696e-06
6.63000000000000e+03	7.05495298776745e-08,-8.13591975974219e-06
6.64000000000000e+03	1.26779231907017e-07,-8.24476923730310e-06
6.65000000000000e+03	1.78904550867224e-07,-8.35676926195967e-06
6.66000000000000e+03	2.22107008675480e-07,-8.47243061256342e-06
6.67000000000000e+03	2.64740818957275e-07,-8.59406386948634e-06
6.68000000000000e+03	3.05498821078659e-07,-8.72335811529710e-06
6.69000000000000e+03	3.33251512393681e-07,-8.85372112505580e-06
6.70000000000000e+03	3.57455442189631e-07,-8.99207755233385e-06
6.71000000000000e+03	3.80552049049771e-07,-9.13704186739096e-06
6.72000000000000e+03	3.87815782883927e-07,-9.28643898083300e-06
6.73000000000000e+03	3.86593797407569e-07,-9.43895430047819e-06
6.74000000000000e+03	3.81799592541179e-07,-9.60595182002201e-06
6.75000000000000e+03	3.61468616861921e-07,-9.77002890224819e-06
6.76000000000000e+03	3.27974060889617e-07,-9.93783552386466e-06
6.77000000000000e+03	2.86633176511767e-07,-1.01109541247300e-05
6.78000000000000e+03	2.30587584787472e-07,-1.02848649987466e-05
6.79000000000000e+03	1.55666262224260e-07,-1.04623553473191e-05
6.80000000000000e+03	7.29335728387734e-08,-1.06368130922136e-05
6.81000000000000e+03	-2.42012869461837e-08,-1.08133348625148e-05
6.82000000000000e+03	-1.44350578642698e-07,-1.09776892964099e-05
6.83000000000000e+03	-2.73510858603933e-07,-1.11452301363801e-05
6.84000000000000e+03	-4.18598265331741e-07,-1.12988217333878e-05
6.85000000000000e+03	-5.78685716425247e-07,-1.14588740340822e-05
6.86000000000000e+03	-7.53187031596978e-07,-1.16004761494365e-05
6.87000000000000e+03	-9.43467779136054e-07,-1.17528395335094e-05
6.88000000000000e+03	-1.14534946503745e-06,-1.18676246726016e-05
