time	V(a)	V(b)	V(vc)	V(vr)	V(vs)
4.153069290400796e-03	5.865170e+00	4.264949e+00	4.263083e+00	1.489820e+01	1.021036e-01
4.153100151074933e-03	5.865170e+00	4.264949e+00	4.263081e+00	1.489820e+01	1.021036e-01
4.153114523743427e-03	5.865170e+00	4.264949e+00	4.263080e+00	1.489820e+01	1.021036e-01
4.153124603414157e-03	5.865170e+00	4.264949e+00	4.263080e+00	1.489820e+01	1.021036e-01
4.153137259078600e-03	5.865170e+00	4.264949e+00	4.263079e+00	1.489820e+01	1.021036e-01
4.153148823363404e-03	5.865170e+00	4.264949e+00	4.263078e+00	1.489820e+01	1.021036e-01
4.153162866747413e-03	5.865170e+00	4.264949e+00	4.263078e+00	1.489820e+01	1.021036e-01
4.153175892412510e-03	5.865170e+00	4.264949e+00	4.263077e+00	1.489820e+01	1.021036e-01
4.153188760662552e-03	5.865170e+00	4.264949e+00	4.263077e+00	1.489820e+01	1.021036e-01
4.153202436091237e-03	5.865170e+00	4.264949e+00	4.263076e+00	1.489820e+01	1.021036e-01
4.153215991772779e-03	5.865170e+00	4.264949e+00	4.263075e+00	1.489820e+01	1.021036e-01
4.153234301297382e-03	5.865170e+00	4.264949e+00	4.263075e+00	1.489820e+01	1.021036e-01
4.153251028352130e-03	5.865170e+00	4.264949e+00	4.263074e+00	1.489820e+01	1.021036e-01
4.153269934800275e-03	5.865170e+00	4.264949e+00	4.263073e+00	1.489820e+01	1.021036e-01
4.153294007352770e-03	5.865170e+00	4.264949e+00	4.263072e+00	1.489820e+01	1.021036e-01
4.153312493078793e-03	5.865170e+00	4.264949e+00	4.263072e+00	1.489820e+01	1.021036e-01
4.153330538134137e-03	5.865170e+00	4.264949e+00	4.263072e+00	1.489820e+01	1.021036e-01
4.153350134480509e-03	5.865170e+00	4.264949e+00	4.263071e+00	1.489820e+01	1.021036e-01
4.153370938763922e-03	5.865170e+00	4.264949e+00	4.263071e+00	1.489820e+01	1.021036e-01
4.153394176193372e-03	5.865170e+00	4.264949e+00	4.263070e+00	1.489820e+01	1.021036e-01
4.153422371063110e-03	5.865170e+00	4.264949e+00	4.263070e+00	1.489820e+01	1.021036e-01
4.153467952986746e-03	5.865170e+00	4.264949e+00	4.263069e+00	1.489820e+01	1.021036e-01
4.153516523971095e-03	5.865170e+00	4.264949e+00	4.263068e+00	1.489820e+01	1.021036e-01
4.153560400939588e-03	5.865170e+00	4.264949e+00	4.263068e+00	1.489820e+01	1.021036e-01
4.153610968518028e-03	5.865170e+00	4.264949e+00	4.263068e+00	1.489820e+01	1.021036e-01
4.153664596058046e-03	5.865170e+00	4.264949e+00	4.263069e+00	1.489820e+01	1.021036e-01
4.153717291173959e-03	5.865170e+00	4.264949e+00	4.263070e+00	1.489820e+01	1.021036e-01
4.153769454761413e-03	5.865170e+00	4.264949e+00	4.263071e+00	1.489820e+01	1.021036e-01
4.153822423210863e-03	5.865170e+00	4.264949e+00	4.263072e+00	1.489820e+01	1.021036e-01
4.153878564171022e-03	5.865170e+00	4.264949e+00	4.263074e+00	1.489820e+01	1.021036e-01
4.153948574437964e-03	5.865170e+00	4.264949e+00	4.263077e+00	1.489820e+01	1.021036e-01
4.154029970485549e-03	5.865170e+00	4.264949e+00	4.263081e+00	1.489820e+01	1.021036e-01
4.154133315589521e-03	5.865170e+00	4.264949e+00	4.263087e+00	1.489820e+01	1.021036e-01
4.154260676388141e-03	5.865170e+00	4.264949e+00	4.263097e+00	1.489820e+01	1.021036e-01
4.154436166068275e-03	5.865170e+00	4.264949e+00	4.263114e+00	1.489820e+01	1.021036e-01
4.154644533500240e-03	5.865170e+00	4.264949e+00	4.263139e+00	1.489820e+01	1.021036e-01
4.154881312208540e-03	5.865170e+00	4.264949e+00	4.263174e+00	1.489820e+01	1.021036e-01
4.155154057708494e-03	5.865170e+00	4.264949e+00	4.263223e+00	1.489820e+01	1.021036e-01
4.155499627958322e-03	5.865170e+00	4.264949e+00	4.263300e+00	1.489820e+01	1.021036e-01
4.155959157145069e-03	5.865170e+00	4.264949e+00	4.263428e+00	1.489820e+01	1.021036e-01
4.156629553757321e-03	5.865170e+00	4.264950e+00	4.263672e+00	1.489820e+01	1.021036e-01
4.157728472809580e-03	5.865170e+00	4.264950e+00	4.264159e+00	1.489820e+01	1.021036e-01
4.157912099935984e-03	5.865170e+00	4.264950e+00	4.264255e+00	1.489820e+01	1.021036e-01
4.158279354188790e-03	5.865170e+00	4.264950e+00	4.264475e+00	1.489820e+01	1.021036e-01
4.159013862694404e-03	5.865170e+00	4.264950e+00	4.264946e+00	1.489820e+01	1.021036e-01
4.159098614431412e-03	5.865170e+00	4.264950e+00	4.265004e+00	1.489820e+01	1.021036e-01
4.159268117905428e-03	5.865170e+00	4.264950e+00	4.265125e+00	1.489820e+01	1.021036e-01
4.159388527292421e-03	5.865170e+00	4.264950e+00	4.265213e+00	1.489820e+01	1.021036e-01
4.159418556217426e-03	5.865170e+00	4.264950e+00	4.265236e+00	1.489820e+01	1.021036e-01
4.159458594784100e-03	5.865170e+00	4.264950e+00	4.265266e+00	1.489820e+01	1.021036e-01
4.159458952773002e-03	5.865170e+00	4.264950e+00	4.265266e+00	1.489820e+01	1.021036e-01
4.159459668750807e-03	5.865170e+00	4.264950e+00	4.265266e+00	1.489820e+01	1.021036e-01
4.159461100706417e-03	5.865170e+00	4.264950e+00	4.265268e+00	1.489814e+01	1.021036e-01
4.159463120299048e-03	5.865170e+00	4.264950e+00	4.265269e+00	1.489791e+01	1.021036e-01
4.159465039372843e-03	5.865170e+00	4.264950e+00	4.265271e+00	1.489746e+01	1.021036e-01
4.159467424559106e-03	5.865170e+00	4.264950e+00	4.265273e+00	1.489648e+01	1.021036e-01
4.159472194931632e-03	5.865170e+00	4.264950e+00	4.265276e+00	1.489331e+01	1.021036e-01
4.159481735676683e-03	5.865170e+00	4.264950e+00	4.265283e+00	1.488328e+01	1.021036e-01
4.159500817166787e-03	5.865170e+00	4.264950e+00	4.265297e+00	1.485337e+01	1.021036e-01
4.159538980146995e-03	5.865170e+00	4.264950e+00	4.265326e+00	1.477215e+01	1.021036e-01
4.159615306107410e-03	5.865170e+00	4.264950e+00	4.265386e+00	1.456700e+01	1.021036e-01
4.159767958028242e-03	5.865170e+00	4.264950e+00	4.265505e+00	1.404513e+01	1.021036e-01
4.160073261869904e-03	5.865170e+00	4.264950e+00	4.265756e+00	1.258585e+01	1.021036e-01
4.160683869553228e-03	5.865170e+00	4.264950e+00	4.266278e+00	8.829836e+00	1.021036e-01
4.160750910934779e-03	5.865170e+00	4.264950e+00	4.266337e+00	8.323542e+00	1.021036e-01
4.160884993697882e-03	5.865170e+00	4.264950e+00	4.266460e+00	7.131814e+00	1.021036e-01
4.161153159224088e-03	5.865170e+00	4.264950e+00	4.266710e+00	4.557107e+00	1.021036e-01
4.161267368783388e-03	5.865170e+00	4.264950e+00	4.266818e+00	3.375077e+00	1.021036e-01
4.161330764392752e-03	5.865170e+00	4.264950e+00	4.266879e+00	2.679594e+00	1.021036e-01
4.161363134599149e-03	5.865170e+00	4.264950e+00	4.266911e+00	2.314888e+00	1.021036e-01
4.161379906245480e-03	5.865170e+00	4.264950e+00	4.266927e+00	2.123293e+00	1.021036e-01
4.161386848403163e-03	5.865170e+00	4.264950e+00	4.266934e+00	2.043417e+00	1.021036e-01
4.161393364575411e-03	5.865170e+00	4.264950e+00	4.266940e+00	1.968125e+00	1.021036e-01
4.161400165151301e-03	5.865170e+00	4.264950e+00	4.266947e+00	1.889245e+00	1.021036e-01
4.161413766303082e-03	5.865170e+00	4.264950e+00	4.266960e+00	1.730548e+00	1.021036e-01
4.161439289934438e-03	5.865170e+00	4.264950e+00	4.266985e+00	1.429495e+00	1.021036e-01
4.161490337197151e-03	5.865170e+00	4.264950e+00	4.267035e+00	8.192553e-01	1.021036e-01
4.161523096274091e-03	5.865170e+00	4.264950e+00	4.267067e+00	4.402042e-01	1.021036e-01
4.161539635708996e-03	5.865170e+00	4.264950e+00	4.267084e+00	2.992112e-01	1.021036e-01
4.161552570698490e-03	5.865170e+00	4.264950e+00	4.267097e+00	2.521332e-01	1.021036e-01
4.161558661560697e-03	5.865170e+00	4.264950e+00	4.267103e+00	2.472314e-01	1.021036e-01
4.161563838753005e-03	5.865170e+00	4.264950e+00	4.267107e+00	2.452845e-01	1.021036e-01
4.161569286936447e-03	5.865170e+00	4.264950e+00	4.267113e+00	2.428596e-01	1.021036e-01
4.161575794056077e-03	5.865170e+00	4.264950e+00	4.267119e+00	2.403948e-01	1.021036e-01
4.161588808295336e-03	5.865170e+00	4.264950e+00	4.267132e+00	2.362002e-01	1.021036e-01
4.161611248425962e-03	5.865170e+00	4.264950e+00	4.267155e+00	2.304782e-01	1.021036e-01
4.161656128687213e-03	5.865170e+00	4.264950e+00	4.267200e+00	2.223164e-01	1.021036e-01
4.161745889209716e-03	5.865170e+00	4.264950e+00	4.267290e+00	2.115773e-01	1.021036e-01
4.161872957308090e-03	5.865170e+00	4.264950e+00	4.267420e+00	2.020593e-01	1.021036e-01
4.162058085954891e-03	5.865170e+00	4.264951e+00	4.267612e+00	1.937874e-01	1.021036e-01
4.162374599771239e-03	5.865170e+00	4.264951e+00	4.267950e+00	1.855858e-01	1.021036e-01
4.162978457323741e-03	5.865170e+00	4.264951e+00	4.268624e+00	1.765308e-01	1.021036e-01
4.163935213059166e-03	5.865170e+00	4.264951e+00	4.269761e+00	1.676187e-01	1.021036e-01
4.165420876500603e-03	5.865170e+00	4.264952e+00	4.271683e+00	1.582626e-01	1.021036e-01
4.168134299210304e-03	5.865170e+00	4.264952e+00	4.275531e+00	1.461496e-01	1.021036e-01
4.171664245221976e-03	5.865170e+00	4.264954e+00	4.280935e+00	1.348698e-01	1.021036e-01
4.174926864560275e-03	5.865170e+00	4.264955e+00	4.286178e+00	1.273648e-01	1.021036e-01
4.177650497532459e-03	5.865170e+00	4.264956e+00	4.290642e+00	1.226663e-01	1.021036e-01
4.179790045856441e-03	5.865170e+00	4.264956e+00	4.294162e+00	1.197570e-01	1.021036e-01
4.182287752890743e-03	5.865170e+00	4.264957e+00	4.298271e+00	1.170830e-01	1.021036e-01
4.187148911816532e-03	5.865170e+00	4.264958e+00	4.306267e+00	1.130733e-01	1.021036e-01
4.192073518112248e-03	5.865170e+00	4.264959e+00	4.314365e+00	1.101633e-01	1.021036e-01
4.200456886750152e-03	5.865170e+00	4.264960e+00	4.328150e+00	1.069920e-01	1.021036e-01
4.210222511750152e-03	5.865170e+00	4.264961e+00	4.344204e+00	1.047587e-01	1.021036e-01
4.219988136750152e-03	5.865170e+00	4.264962e+00	4.360256e+00	1.035278e-01	1.021036e-01
4.229753761750152e-03	5.865170e+00	4.264962e+00	4.376306e+00	1.028686e-01	1.021036e-01
4.239519386750152e-03	5.865170e+00	4.264962e+00	4.392353e+00	1.025147e-01	1.021036e-01
4.249285011750151e-03	5.865170e+00	4.264962e+00	4.408400e+00	1.023246e-01	1.021036e-01
4.259050636750151e-03	5.865170e+00	4.264962e+00	4.424444e+00	1.022224e-01	1.021036e-01
4.268816261750151e-03	5.865170e+00	4.264962e+00	4.440488e+00	1.021675e-01	1.021036e-01
4.278581886750151e-03	5.865170e+00	4.264962e+00	4.456530e+00	1.021379e-01	1.021036e-01
4.288347511750151e-03	5.865170e+00	4.264962e+00	4.472570e+00	1.021221e-01	1.021036e-01
4.298113136750150e-03	5.865170e+00	4.264962e+00	4.488610e+00	1.021135e-01	1.021036e-01
4.307878761750150e-03	5.865170e+00	4.264962e+00	4.504649e+00	1.021089e-01	1.021036e-01
4.317644386750150e-03	5.865170e+00	4.264962e+00	4.520686e+00	1.021064e-01	1.021036e-01
4.327410011750150e-03	5.865170e+00	4.264962e+00	4.536723e+00	1.021051e-01	1.021036e-01
4.337175636750150e-03	5.865170e+00	4.264962e+00	4.552758e+00	1.021044e-01	1.021036e-01
4.346941261750149e-03	5.865170e+00	4.264962e+00	4.568793e+00	1.021040e-01	1.021036e-01
4.356706886750149e-03	5.865170e+00	4.264962e+00	4.584826e+00	1.021038e-01	1.021036e-01
4.366472511750149e-03	5.865170e+00	4.264962e+00	4.600858e+00	1.021037e-01	1.021036e-01
4.376238136750149e-03	5.865170e+00	4.264962e+00	4.616889e+00	1.021036e-01	1.021036e-01
4.386003761750148e-03	5.865170e+00	4.264962e+00	4.632920e+00	1.021036e-01	1.021036e-01
4.387224464875148e-03	5.865170e+00	4.264962e+00	4.634923e+00	1.021036e-01	1.021036e-01
4.389665871125149e-03	5.865170e+00	4.264962e+00	4.638931e+00	1.021036e-01	1.021036e-01
4.403929679742660e-03	5.865170e+00	4.264962e+00	4.662342e+00	1.021036e-01	1.021036e-01
4.423460929742659e-03	5.865170e+00	4.264962e+00	4.694395e+00	1.021036e-01	1.021036e-01
4.452757804742659e-03	5.865170e+00	4.264962e+00	4.742467e+00	1.021036e-01	1.021036e-01
4.486239947599801e-03	5.865170e+00	4.264962e+00	4.797395e+00	1.021036e-01	1.021036e-01
4.519722090456943e-03	5.865170e+00	4.264962e+00	4.852311e+00	1.021036e-01	1.021036e-01
4.553204233314085e-03	5.865170e+00	4.264962e+00	4.907215e+00	1.021036e-01	1.021036e-01
4.586686376171227e-03	5.865170e+00	4.264962e+00	4.962106e+00	1.021036e-01	1.021036e-01
4.620168519028370e-03	5.865170e+00	4.264962e+00	5.016985e+00	1.021036e-01	1.021036e-01
4.653650661885511e-03	5.865170e+00	4.264962e+00	5.071852e+00	1.021036e-01	1.021036e-01
4.687132804742654e-03	5.865170e+00	4.264962e+00	5.126706e+00	1.021036e-01	1.021036e-01
4.740146197599796e-03	5.865170e+00	4.264962e+00	5.213534e+00	1.021036e-01	1.020518e-01
4.793159590456937e-03	5.865170e+00	4.264962e+00	5.300331e+00	1.021036e-01	1.020330e-01
4.846172983314079e-03	5.865170e+00	4.264962e+00	5.387097e+00	1.021036e-01	1.020471e-01
4.899186376171221e-03	5.865170e+00	4.264962e+00	5.473833e+00	1.021036e-01	1.020941e-01
4.952199769028363e-03	5.865170e+00	4.264962e+00	5.560538e+00	1.021036e-01	1.021741e-01
5.005213161885504e-03	5.865170e+00	4.264962e+00	5.647212e+00	1.021036e-01	1.022871e-01
5.058226554742646e-03	5.865170e+00	4.264962e+00	5.733855e+00	1.021036e-01	1.024330e-01
5.077757804742645e-03	5.865170e+00	4.264962e+00	5.765768e+00	1.021036e-01	1.032348e-01
5.087523429742645e-03	5.865171e+00	4.264962e+00	5.781723e+00	1.021036e-01	1.042004e-01
5.097289054742645e-03	5.865172e+00	4.264962e+00	5.797677e+00	1.021036e-01	1.059948e-01
5.107054679742645e-03	5.865173e+00	4.264962e+00	5.813630e+00	1.021036e-01	1.093973e-01
5.116820304742645e-03	5.865175e+00	4.264962e+00	5.829581e+00	1.021036e-01	1.161351e-01
5.126585929742644e-03	5.865178e+00	4.264962e+00	5.845531e+00	1.021036e-01	1.329883e-01
5.136351554742644e-03	5.865181e+00	4.264962e+00	5.861481e+00	1.021036e-01	1.640431e-01
5.136408775201629e-03	5.865181e+00	4.264962e+00	5.861574e+00	1.021036e-01	1.645391e-01
5.136942832818816e-03	5.865182e+00	4.264962e+00	5.862446e+00	1.021036e-01	1.705160e-01
5.137553184381316e-03	5.865182e+00	4.264962e+00	5.863443e+00	1.021036e-01	1.822922e-01
5.138773887506316e-03	5.865182e+00	4.264962e+00	5.865437e+00	1.021036e-01	2.175949e-01
5.138792040211422e-03	5.865182e+00	4.264962e+00	5.865467e+00	1.021036e-01	2.186056e-01
5.138828345621636e-03	5.865182e+00	4.264962e+00	5.865526e+00	1.021036e-01	2.217291e-01
5.138900956442064e-03	5.865182e+00	4.264962e+00	5.865644e+00	1.021036e-01	2.305621e-01
5.139046178082919e-03	5.865182e+00	4.264962e+00	5.865881e+00	1.021036e-01	2.654223e-01
5.139128168485591e-03	5.865182e+00	4.264962e+00	5.866015e+00	1.021036e-01	3.217407e-01
5.139162797630075e-03	5.865182e+00	4.264962e+00	5.866072e+00	1.021036e-01	3.941430e-01
5.139197260371150e-03	5.865183e+00	4.264962e+00	5.866128e+00	1.021036e-01	5.248590e-01
5.139207437994435e-03	5.865183e+00	4.264962e+00	5.866145e+00	1.021036e-01	5.756885e-01
5.139223811792518e-03	5.865183e+00	4.264962e+00	5.866171e+00	1.021036e-01	6.699136e-01
5.139256559388683e-03	5.865183e+00	4.264962e+00	5.866225e+00	1.021036e-01	8.745809e-01
5.139322054581014e-03	5.865183e+00	4.264962e+00	5.866332e+00	1.021036e-01	1.330457e+00
5.139457138415197e-03	5.865183e+00	4.264962e+00	5.866552e+00	1.021036e-01	2.354168e+00
5.139514446708487e-03	5.865183e+00	4.264962e+00	5.866646e+00	1.021036e-01	2.851632e+00
5.139574238790448e-03	5.865183e+00	4.264962e+00	5.866744e+00	1.021036e-01	3.400570e+00
5.139587341900125e-03	5.865183e+00	4.264962e+00	5.866765e+00	1.021036e-01	3.525093e+00
5.139594392265616e-03	5.865183e+00	4.264962e+00	5.866777e+00	1.021036e-01	3.592952e+00
5.139597179582170e-03	5.865183e+00	4.264962e+00	5.866781e+00	1.021036e-01	3.619949e+00
5.139599896830383e-03	5.865183e+00	4.264962e+00	5.866786e+00	1.021036e-01	3.646365e+00
5.139602430759539e-03	5.865183e+00	4.264962e+00	5.866790e+00	1.021036e-01	3.671075e+00
5.139607261931854e-03	5.865183e+00	4.264962e+00	5.866798e+00	1.021036e-01	3.718371e+00
5.139613223318060e-03	5.865183e+00	4.264962e+00	5.866807e+00	1.021036e-01	3.777055e+00
5.139622810094886e-03	5.865183e+00	4.264962e+00	5.866823e+00	1.021036e-01	3.872289e+00
5.139640553959139e-03	5.865183e+00	4.264962e+00	5.866852e+00	1.021036e-01	4.050267e+00
5.139648119431178e-03	5.865183e+00	4.264962e+00	5.866865e+00	1.021036e-01	4.126848e+00
5.139652314735904e-03	5.865183e+00	4.264962e+00	5.866871e+00	1.021036e-01	4.169631e+00
5.139654755541632e-03	5.865183e+00	4.264962e+00	5.866875e+00	1.021036e-01	4.194617e+00
5.139657137582056e-03	5.865183e+00	4.264962e+00	5.866879e+00	1.021036e-01	4.219066e+00
5.139659518488593e-03	5.865183e+00	4.264962e+00	5.866883e+00	1.021036e-01	4.243563e+00
5.139663004344245e-03	5.865183e+00	4.264962e+00	5.866889e+00	1.021036e-01	4.279535e+00
5.139667719318036e-03	5.865183e+00	4.264962e+00	5.866897e+00	1.021036e-01	4.328362e+00
5.139672582932797e-03	5.865183e+00	4.264962e+00	5.866905e+00	1.021036e-01	4.378956e+00
5.139679233812426e-03	5.865183e+00	4.264962e+00	5.866916e+00	1.021036e-01	4.448556e+00
5.139689395311953e-03	5.865183e+00	4.264962e+00	5.866932e+00	1.021036e-01	4.555551e+00
5.139695120908772e-03	5.865183e+00	4.264962e+00	5.866940e+00	1.021036e-01	4.616201e+00
5.139699507309407e-03	5.865183e+00	4.264962e+00	5.866946e+00	1.021036e-01	4.662911e+00
5.139703534699095e-03	5.865183e+00	4.264962e+00	5.866951e+00	1.021036e-01	4.705951e+00
5.139706190575010e-03	5.865183e+00	4.264962e+00	5.866954e+00	1.021036e-01	4.734404e+00
5.139707106731038e-03	5.865183e+00	4.264962e+00	5.866955e+00	1.021036e-01	4.744235e+00
5.139707991745937e-03	5.865183e+00	4.264962e+00	5.866956e+00	1.021036e-01	4.753741e+00
5.139708200227262e-03	5.865183e+00	4.264962e+00	5.866956e+00	1.021036e-01	4.755981e+00
5.139708337803363e-03	5.865183e+00	4.264962e+00	5.866956e+00	1.021036e-01	4.757460e+00
5.139708384789224e-03	5.865183e+00	4.264962e+00	5.866956e+00	1.021036e-01	4.757965e+00
5.139708394986168e-03	5.865183e+00	4.264962e+00	5.866956e+00	1.021036e-01	4.758075e+00
5.139708399205719e-03	5.865183e+00	4.264962e+00	5.866956e+00	1.021036e-01	4.758120e+00
5.139708405436615e-03	5.865183e+00	4.264962e+00	5.866956e+00	1.021036e-01	4.758187e+00
5.139708412639605e-03	5.865183e+00	4.264962e+00	5.866956e+00	1.021036e-01	4.758265e+00
5.139708422881929e-03	5.865183e+00	4.264962e+00	5.866956e+00	1.021036e-01	4.758375e+00
5.139708433266470e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.758486e+00
5.139708447432448e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.758638e+00
5.139708463540137e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.758811e+00
5.139708487656968e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.759071e+00
5.139708519410724e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.759412e+00
5.139708576298812e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.760024e+00
5.139708680113858e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.761140e+00
5.139708887743950e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.763372e+00
5.139709303004135e-03	5.865183e+00	4.264962e+00	5.866958e+00	1.021036e-01	4.767839e+00
5.139710133524504e-03	5.865183e+00	4.264962e+00	5.866959e+00	1.021036e-01	4.776778e+00
5.139711318612738e-03	5.865183e+00	4.264962e+00	5.866960e+00	1.021036e-01	4.789541e+00
5.139712595236070e-03	5.865183e+00	4.264962e+00	5.866961e+00	1.021036e-01	4.803302e+00
5.139714086014561e-03	5.865183e+00	4.264962e+00	5.866963e+00	1.021036e-01	4.819389e+00
5.139715856092759e-03	5.865183e+00	4.264962e+00	5.866965e+00	1.021036e-01	4.838514e+00
5.139718024739274e-03	5.865183e+00	4.264962e+00	5.866968e+00	1.021036e-01	4.861980e+00
5.139720683719481e-03	5.865183e+00	4.264962e+00	5.866971e+00	1.021036e-01	4.890804e+00
5.139724113974766e-03	5.865183e+00	4.264962e+00	5.866975e+00	1.021036e-01	4.928073e+00
5.139728709620838e-03	5.865183e+00	4.264962e+00	5.866980e+00	1.021036e-01	4.978152e+00
5.139735360749959e-03	5.865183e+00	4.264962e+00	5.866986e+00	1.021036e-01	5.050923e+00
5.139745461955927e-03	5.865183e+00	4.264962e+00	5.866995e+00	1.021036e-01	5.161972e+00
5.139755267463081e-03	5.865183e+00	4.264962e+00	5.867001e+00	1.021036e-01	5.270288e+00
5.139762351849625e-03	5.865183e+00	4.264962e+00	5.867003e+00	1.021036e-01	5.348884e+00
5.139769745520579e-03	5.865183e+00	4.264962e+00	5.867003e+00	1.021036e-01	5.431177e+00
5.139776498413380e-03	5.865183e+00	4.264962e+00	5.867003e+00	1.021036e-01	5.506490e+00
5.139779388151750e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.538759e+00
5.139780698283578e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.553400e+00
5.139781971318960e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.567631e+00
5.139782848451229e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.577438e+00
5.139783555801924e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.585348e+00
5.139784098679192e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.591419e+00
5.139784579097387e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.596793e+00
5.139785069762971e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.602281e+00
5.139785513883160e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.607249e+00
5.139786021715140e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.612931e+00
5.139786572590948e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.619094e+00
5.139787251680311e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.626693e+00
5.139788109755975e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.636296e+00
5.139789122797448e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.647635e+00
5.139790499072621e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.663041e+00
5.139791451889601e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.673709e+00
5.139792147796058e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.681501e+00
5.139792711097666e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.687809e+00
5.139793405269942e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.695583e+00
5.139794110258231e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.703479e+00
5.139795014184597e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.713603e+00
5.139795862618076e-03	5.865183e+00	4.264962e+00	5.867004e+00	1.021036e-01	5.723108e+00
